voxel_id,x,y,z,num_of_neighbor_lesions,avg_of_num_of_neighbor_lesions,diff_of_num_of_neighbor_lesions_and_avg_of_num_of_neighbor_lesions,voxel_intensity,average_intensity_of_neighbor_voxels,diff_of_vox_int_and_avg_int_of_nei_vox
13291,113,130,41,10,18.2,-8.2,607.0,650.2,-43.2
13292,113,131,38,11,16.3636363636,-5.36363636364,722.0,743.727272727,-21.7272727273
13293,113,131,39,17,18.0588235294,-1.05882352941,748.0,716.058823529,31.9411764706
13294,113,131,40,19,17.6315789474,1.36842105263,619.0,701.315789474,-82.3157894737
13295,113,131,41,12,17.5833333333,-5.58333333333,630.0,663.666666667,-33.6666666667
13296,113,132,38,14,17.3571428571,-3.35714285714,701.0,696.5,4.5
13297,113,132,39,20,18.7,1.3,649.0,690.95,-41.95
13298,113,132,40,19,19.1052631579,-0.105263157895,607.0,682.947368421,-75.9473684211
13299,113,132,41,12,18.25,-6.25,671.0,669.166666667,1.83333333333
13300,113,133,38,16,18.375,-2.375,671.0,671.3125,-0.3125
13301,113,133,39,23,19.1304347826,3.86956521739,636.0,671.608695652,-35.6086956522
13302,113,133,40,21,19.2857142857,1.71428571429,605.0,668.952380952,-63.9523809524
13303,113,133,41,13,18.0769230769,-5.07692307692,678.0,668.538461538,9.46153846154
13304,113,134,38,16,18.8125,-2.8125,674.0,659.6875,14.3125
13305,113,134,39,24,19.2083333333,4.79166666667,679.0,665.916666667,13.0833333333
13306,113,134,40,22,19.7272727273,2.27272727273,665.0,667.0,-2.0
13307,113,134,41,13,18.7692307692,-5.76923076923,673.0,675.692307692,-2.69230769231
13308,113,135,39,24,18.5416666667,5.45833333333,677.0,674.958333333,2.04166666667
13309,113,135,40,22,19.1818181818,2.81818181818,717.0,672.909090909,44.0909090909
13310,113,135,41,13,18.0,-5.0,664.0,678.615384615,-14.6153846154
13311,113,136,39,23,17.6956521739,5.30434782609,701.0,678.695652174,22.3043478261
13312,113,136,40,19,18.9473684211,0.0526315789474,728.0,680.631578947,47.3684210526
13313,113,137,38,14,17.8571428571,-3.85714285714,647.0,655.857142857,-8.85714285714
13314,113,137,39,23,16.2608695652,6.73913043478,663.0,676.913043478,-13.9130434783
13315,113,137,40,16,18.0625,-2.0625,731.0,685.5625,45.4375
13316,113,138,38,13,16.5384615385,-3.53846153846,627.0,647.153846154,-20.1538461538
13317,113,138,39,21,14.5714285714,6.42857142857,600.0,670.285714286,-70.2857142857
13318,113,138,40,12,16.8333333333,-4.83333333333,722.0,683.0,39.0
13319,113,139,38,11,14.0,-3.0,641.0,636.363636364,4.63636363636
13320,113,139,40,7,16.2857142857,-9.28571428571,640.0,682.714285714,-42.7142857143
13321,113,140,38,9,10.4444444444,-1.44444444444,642.0,630.666666667,11.3333333333
13322,113,141,23,4,3.5,0.5,733.0,753.75,-20.75
13323,113,141,38,8,8.125,-0.125,628.0,628.5,-0.5
13324,113,142,23,3,3.66666666667,-0.666666666667,810.0,756.333333333,53.6666666667
13325,113,142,38,8,8.75,-0.75,631.0,636.375,-5.375
13326,113,143,26,5,6.6,-1.6,749.0,714.0,35.0
13327,113,143,38,10,10.6,-0.6,654.0,639.1,14.9
13328,113,144,26,5,7.0,-2.0,775.0,729.0,46.0
13329,113,144,38,11,12.0,-1.0,673.0,645.636363636,27.3636363636
13330,113,144,39,11,12.0,-1.0,570.0,655.0,-85.0
13331,113,145,24,4,4.25,-0.25,732.0,761.5,-29.5
13332,113,145,38,12,11.6666666667,0.333333333333,674.0,648.916666667,25.0833333333
13333,113,146,38,10,10.2,-0.2,695.0,660.1,34.9
13334,113,147,38,8,7.875,0.125,692.0,654.0,38.0
13335,113,148,38,4,6.75,-2.75,626.0,660.5,-34.5
13336,113,151,22,4,5.25,-1.25,804.0,714.25,89.75
13337,113,151,37,6,7.5,-1.5,671.0,678.666666667,-7.66666666667
13338,113,152,22,5,5.0,0.0,699.0,702.0,-3.0
13339,113,152,37,8,7.625,0.375,726.0,689.625,36.375
13340,113,153,22,4,4.5,-0.5,661.0,674.5,-13.5
13341,113,153,37,8,8.25,-0.25,750.0,690.5,59.5
13342,113,154,37,8,7.625,0.375,692.0,666.0,26.0
13343,113,155,37,7,7.14285714286,-0.142857142857,606.0,639.714285714,-33.7142857143
13344,113,156,37,5,7.6,-2.6,552.0,632.6,-80.6
13345,113,158,36,7,9.0,-2.0,725.0,682.857142857,42.1428571429
13346,113,159,36,9,8.33333333333,0.666666666667,707.0,690.333333333,16.6666666667
13347,113,160,36,8,8.375,-0.375,682.0,688.75,-6.75
13348,113,161,36,8,8.0,0.0,674.0,675.0,-1.0
13349,113,162,36,8,7.75,0.25,687.0,667.875,19.125
13350,113,163,36,7,8.42857142857,-1.42857142857,699.0,674.142857143,24.8571428571
13351,113,164,36,8,9.75,-1.75,710.0,689.875,20.125
13352,113,165,36,10,10.5,-0.5,689.0,677.8,11.2
13353,113,166,21,4,5.75,-1.75,608.0,728.0,-120.0
13354,113,166,35,9,10.8888888889,-1.88888888889,650.0,677.0,-27.0
13355,113,166,36,9,10.8888888889,-1.88888888889,641.0,678.0,-37.0
13356,113,167,21,7,7.28571428571,-0.285714285714,647.0,718.714285714,-71.7142857143
13357,113,167,22,7,7.28571428571,-0.285714285714,818.0,694.285714286,123.714285714
13358,113,168,21,9,7.44444444444,1.55555555556,631.0,736.666666667,-105.666666667
13359,113,168,22,9,7.44444444444,1.55555555556,802.0,717.666666667,84.3333333333
13360,113,168,35,4,9.25,-5.25,621.0,674.5,-53.5
13361,113,169,21,8,7.5,0.5,639.0,737.625,-98.625
13362,113,170,21,6,6.16666666667,-0.166666666667,646.0,760.833333333,-114.833333333
13363,113,170,34,7,8.0,-1.0,683.0,680.142857143,2.85714285714
13364,113,171,34,6,7.83333333333,-1.83333333333,679.0,677.166666667,1.83333333333
13365,113,176,34,7,10.5714285714,-3.57142857143,617.0,644.142857143,-27.1428571429
13366,113,177,33,10,12.5,-2.5,605.0,658.9,-53.9
13367,113,177,34,10,12.5,-2.5,630.0,656.4,-26.4
13368,113,178,22,0,,,686.0,,
13369,113,178,33,12,12.4166666667,-0.416666666667,669.0,664.333333333,4.66666666667
13370,113,178,34,11,12.5454545455,-1.54545454545,668.0,666.545454545,1.45454545455
13371,113,179,31,6,10.0,-4.0,745.0,655.333333333,89.6666666667
13372,113,179,33,11,12.1818181818,-1.18181818182,710.0,661.090909091,48.9090909091
13373,113,180,32,13,10.3076923077,2.69230769231,602.0,657.615384615,-55.6153846154
13374,113,181,31,12,10.8333333333,1.16666666667,596.0,648.75,-52.75
13375,113,181,32,10,11.3,-1.3,660.0,632.9,27.1
13376,113,182,27,7,14.1428571429,-7.14285714286,793.0,728.0,65.0
13377,113,182,31,11,10.7272727273,0.272727272727,662.0,635.090909091,26.9090909091
13378,113,183,27,11,14.6363636364,-3.63636363636,668.0,718.0,-50.0
13379,113,183,28,14,14.2142857143,-0.214285714286,751.0,697.142857143,53.8571428571
13380,113,183,29,11,14.7272727273,-3.72727272727,665.0,695.909090909,-30.9090909091
13381,113,183,31,8,10.25,-2.25,650.0,647.375,2.625
13382,113,184,27,14,14.0,0.0,693.0,701.571428571,-8.57142857143
13383,113,184,28,16,13.875,2.125,717.0,691.875,25.125
13384,113,184,30,10,10.1,-0.1,642.0,658.4,-16.4
13385,113,185,27,13,13.3846153846,-0.384615384615,715.0,704.615384615,10.3846153846
13386,113,185,28,14,13.2142857143,0.785714285714,734.0,698.214285714,35.7857142857
13387,113,185,30,8,9.625,-1.625,707.0,670.25,36.75
13388,113,186,21,3,4.0,-1.0,457.0,606.0,-149.0
13389,113,186,24,9,8.11111111111,0.888888888889,802.0,681.555555556,120.444444444
13390,113,186,27,11,12.8181818182,-1.81818181818,631.0,702.818181818,-71.8181818182
13391,113,186,30,9,11.0,-2.0,653.0,659.444444444,-6.44444444444
13392,113,187,23,9,8.0,1.0,707.0,644.666666667,62.3333333333
13393,113,187,24,10,8.4,1.6,759.0,678.3,80.7
13394,113,187,25,8,8.375,-0.375,721.0,690.625,30.375
13395,113,187,29,14,13.1428571429,0.857142857143,615.0,674.642857143,-59.6428571429
13396,113,188,23,10,7.7,2.3,589.0,653.4,-64.4
13397,113,188,24,10,8.2,1.8,716.0,686.2,29.8
13398,113,188,25,7,8.28571428571,-1.28571428571,606.0,708.428571429,-102.428571429
13399,113,188,28,14,13.3571428571,0.642857142857,692.0,680.0,12.0
13400,113,188,29,14,13.2857142857,0.714285714286,648.0,682.857142857,-34.8571428571
13401,113,189,17,1,3.0,-2.0,605.0,528.0,77.0
13402,113,189,24,7,7.85714285714,-0.857142857143,637.0,691.285714286,-54.2857142857
13403,113,189,28,11,12.5454545455,-1.54545454545,773.0,692.545454545,80.4545454545
13404,113,190,28,7,11.0,-4.0,648.0,696.857142857,-48.8571428571
13405,113,191,17,3,3.0,0.0,568.0,523.333333333,44.6666666667
13406,113,192,17,3,2.33333333333,0.666666666667,510.0,561.333333333,-51.3333333333
13407,113,192,35,4,7.0,-3.0,584.0,654.75,-70.75
13408,113,193,19,4,5.5,-1.5,732.0,696.5,35.5
13409,113,193,35,5,5.0,0.0,639.0,641.0,-2.0
13410,113,194,19,5,5.6,-0.6,767.0,689.6,77.4
13411,113,194,21,2,5.0,-3.0,548.0,535.0,13.0
13412,113,194,35,3,4.66666666667,-1.66666666667,658.0,640.0,18.0
13413,113,195,17,0,,,509.0,,
13414,113,195,19,6,6.16666666667,-0.166666666667,760.0,673.833333333,86.1666666667
13415,113,195,21,4,5.0,-1.0,585.0,587.0,-2.0
13416,113,196,19,6,6.33333333333,-0.333333333333,722.0,636.166666667,85.8333333333
13417,113,196,21,4,6.25,-2.25,614.0,586.75,27.25
13418,113,197,19,5,6.0,-1.0,596.0,641.2,-45.2
13419,113,198,21,3,6.0,-3.0,654.0,563.0,91.0
13420,113,199,21,8,7.75,0.25,608.0,604.0,4.0
13421,113,200,21,11,9.72727272727,1.27272727273,578.0,607.363636364,-29.3636363636
13422,113,200,22,10,10.2,-0.2,597.0,609.9,-12.9
13423,113,200,28,5,5.0,0.0,617.0,633.0,-16.0
13424,113,201,21,12,9.58333333333,2.41666666667,550.0,599.583333333,-49.5833333333
13425,113,201,22,11,10.0,1.0,591.0,599.181818182,-8.18181818182
13426,113,201,28,5,5.0,0.0,653.0,621.0,32.0
13427,113,201,29,5,5.0,0.0,582.0,635.2,-53.2
13428,113,202,21,7,10.0,-3.0,504.0,589.428571429,-85.4285714286
13429,113,202,28,3,5.33333333333,-2.33333333333,649.0,610.0,39.0
13430,113,203,19,1,1.0,0.0,643.0,698.0,-55.0
13431,114,65,31,8,12.75,-4.75,650.0,689.125,-39.125
13432,114,66,31,14,13.8571428571,0.142857142857,682.0,704.5,-22.5
13433,114,66,32,14,13.8571428571,0.142857142857,692.0,703.785714286,-11.7857142857
13434,114,67,31,17,15.4705882353,1.52941176471,742.0,724.647058824,17.3529411765
13435,114,67,32,17,15.4705882353,1.52941176471,708.0,726.647058824,-18.6470588235
13436,114,68,31,17,16.7647058824,0.235294117647,803.0,737.529411765,65.4705882353
13437,114,68,32,17,16.7647058824,0.235294117647,717.0,742.588235294,-25.5882352941
13438,114,69,31,17,16.5882352941,0.411764705882,760.0,726.0,34.0
13439,114,69,32,17,16.5882352941,0.411764705882,721.0,728.294117647,-7.29411764706
13440,114,70,31,16,16.8125,-0.8125,702.0,700.5,1.5
13441,114,70,32,15,17.1333333333,-2.13333333333,675.0,705.266666667,-30.2666666667
13442,114,71,31,19,17.2631578947,1.73684210526,678.0,672.157894737,5.84210526316
13443,114,72,30,14,19.3571428571,-5.35714285714,637.0,688.357142857,-51.3571428571
13444,114,72,31,21,19.5714285714,1.42857142857,716.0,666.238095238,49.7619047619
13445,114,72,32,19,20.7368421053,-1.73684210526,618.0,667.578947368,-49.5789473684
13446,114,72,33,12,18.9166666667,-6.91666666667,601.0,635.75,-34.75
13447,114,73,30,16,20.0625,-4.0625,645.0,691.375,-46.375
13448,114,73,31,25,20.68,4.32,719.0,669.48,49.52
13449,114,73,32,24,21.8333333333,2.16666666667,621.0,664.416666667,-43.4166666667
13450,114,73,33,18,19.8333333333,-1.83333333333,593.0,636.444444444,-43.4444444444
13451,114,74,30,16,21.5,-5.5,650.0,702.25,-52.25
13452,114,74,31,25,22.4,2.6,699.0,687.88,11.12
13453,114,74,32,25,23.88,1.12,650.0,673.24,-23.24
13454,114,74,33,20,22.3,-2.3,612.0,644.55,-32.55
13455,114,75,30,17,21.4117647059,-4.41176470588,648.0,710.882352941,-62.8823529412
13456,114,75,31,26,22.5384615385,3.46153846154,767.0,704.192307692,62.8076923077
13457,114,75,32,26,24.4615384615,1.53846153846,713.0,682.692307692,30.3076923077
13458,114,75,33,23,23.1304347826,-0.130434782609,592.0,647.52173913,-55.5217391304
13459,114,75,34,18,20.8333333333,-2.83333333333,644.0,614.0,30.0
13460,114,75,35,12,17.75,-5.75,595.0,637.083333333,-42.0833333333
13461,114,76,30,17,21.1764705882,-4.17647058824,669.0,743.823529412,-74.8235294118
13462,114,76,31,26,22.2307692308,3.76923076923,803.0,735.576923077,67.4230769231
13463,114,76,32,26,24.5769230769,1.42307692308,755.0,706.269230769,48.7307692308
13464,114,76,33,24,23.5416666667,0.458333333333,599.0,656.041666667,-57.0416666667
13465,114,76,34,22,20.8181818182,1.18181818182,594.0,621.454545455,-27.4545454545
13466,114,76,35,16,18.125,-2.125,643.0,624.125,18.875
13467,114,77,30,17,19.2941176471,-2.29411764706,789.0,778.470588235,10.5294117647
13468,114,77,31,24,20.6666666667,3.33333333333,808.0,771.875,36.125
13469,114,77,32,24,23.25,0.75,755.0,733.125,21.875
13470,114,77,33,24,23.0416666667,0.958333333333,671.0,671.166666667,-0.166666666667
13471,114,77,34,23,21.347826087,1.65217391304,543.0,646.304347826,-103.304347826
13472,114,77,35,16,19.8125,-3.8125,634.0,627.4375,6.5625
13473,114,78,30,16,17.125,-1.125,878.0,810.75,67.25
13474,114,78,31,18,18.8333333333,-0.833333333333,802.0,810.444444444,-8.44444444444
13475,114,78,32,18,21.3333333333,-3.33333333333,796.0,749.944444444,46.0555555556
13476,114,78,33,21,21.5238095238,-0.52380952381,730.0,703.285714286,26.7142857143
13477,114,78,34,24,20.0,4.0,636.0,680.583333333,-44.5833333333
13478,114,78,35,17,19.4117647059,-2.41176470588,597.0,653.352941176,-56.3529411765
13479,114,79,29,14,14.5,-0.5,714.0,810.0,-96.0
13480,114,79,30,15,15.1333333333,-0.133333333333,881.0,816.933333333,64.0666666667
13481,114,79,33,16,20.25,-4.25,748.0,729.8125,18.1875
13482,114,79,34,22,19.4090909091,2.59090909091,745.0,704.818181818,40.1818181818
13483,114,79,35,18,19.6111111111,-1.61111111111,646.0,679.111111111,-33.1111111111
13484,114,80,29,14,14.5,-0.5,728.0,797.928571429,-69.9285714286
13485,114,80,30,12,14.75,-2.75,868.0,812.916666667,55.0833333333
13486,114,80,34,18,18.2222222222,-0.222222222222,777.0,724.611111111,52.3888888889
13487,114,80,35,19,18.6842105263,0.315789473684,688.0,693.631578947,-5.63157894737
13488,114,80,36,15,18.1333333333,-3.13333333333,612.0,668.8,-56.8
13489,114,81,29,14,14.2142857143,-0.214285714286,795.0,782.714285714,12.2857142857
13490,114,81,35,18,19.0555555556,-1.05555555556,737.0,695.388888889,41.6111111111
13491,114,81,36,19,19.0,0.0,603.0,690.736842105,-87.7368421053
13492,114,81,37,13,18.3846153846,-5.38461538462,647.0,656.538461538,-9.53846153846
13493,114,82,28,13,14.8461538462,-1.84615384615,634.0,823.307692308,-189.307692308
13494,114,82,29,13,14.8461538462,-1.84615384615,880.0,804.384615385,75.6153846154
13495,114,82,35,17,19.7647058824,-2.76470588235,786.0,704.117647059,81.8823529412
13496,114,82,36,23,19.5652173913,3.4347826087,636.0,708.565217391,-72.5652173913
13497,114,82,37,18,20.1111111111,-2.11111111111,739.0,678.888888889,60.1111111111
13498,114,83,28,15,14.6666666667,0.333333333333,710.0,822.0,-112.0
13499,114,83,29,15,14.6666666667,0.333333333333,882.0,810.533333333,71.4666666667
13500,114,83,35,17,20.1764705882,-3.17647058824,810.0,708.294117647,101.705882353
13501,114,83,36,25,20.2,4.8,660.0,721.36,-61.36
13502,114,83,37,21,21.5238095238,-0.52380952381,774.0,696.761904762,77.2380952381
13503,114,83,38,17,16.5294117647,0.470588235294,669.0,719.764705882,-50.7647058824
13504,114,83,39,9,13.2222222222,-4.22222222222,653.0,712.111111111,-59.1111111111
13505,114,84,28,16,14.6875,1.3125,793.0,815.25,-22.25
13506,114,84,29,16,14.6875,1.3125,834.0,812.6875,21.3125
13507,114,84,35,16,20.125,-4.125,799.0,717.875,81.125
13508,114,84,36,25,20.36,4.64,657.0,727.68,-70.68
13509,114,84,37,23,21.6956521739,1.30434782609,749.0,702.391304348,46.6086956522
13510,114,84,38,20,17.2,2.8,732.0,718.4,13.6
13511,114,84,39,11,14.2727272727,-3.27272727273,671.0,715.0,-44.0
13512,114,85,28,16,12.8125,3.1875,831.0,791.0,40.0
13513,114,85,29,16,12.8125,3.1875,790.0,793.5625,-3.5625
13514,114,85,35,14,19.7857142857,-5.78571428571,823.0,712.214285714,110.785714286
13515,114,85,36,23,20.5217391304,2.47826086957,672.0,724.47826087,-52.4782608696
13516,114,85,37,23,21.7826086957,1.21739130435,737.0,701.304347826,35.6956521739
13517,114,85,38,20,18.05,1.95,699.0,719.25,-20.25
13518,114,85,39,11,15.0909090909,-4.09090909091,697.0,713.272727273,-16.2727272727
13519,114,86,28,10,12.3,-2.3,824.0,782.5,41.5
13520,114,86,29,10,12.3,-2.3,696.0,795.3,-99.3
13521,114,86,36,20,20.2,-0.2,689.0,735.55,-46.55
13522,114,86,37,23,20.7826086957,2.21739130435,732.0,715.956521739,16.0434782609
13523,114,86,38,20,18.1,1.9,668.0,730.15,-62.15
13524,114,86,39,11,15.3636363636,-4.36363636364,696.0,718.181818182,-22.1818181818
13525,114,87,36,16,19.875,-3.875,758.0,740.75,17.25
13526,114,87,37,22,20.1363636364,1.86363636364,782.0,721.772727273,60.2272727273
13527,114,87,38,21,18.1904761905,2.80952380952,674.0,738.380952381,-64.380952381
13528,114,87,39,12,16.5,-4.5,764.0,719.25,44.75
13529,114,88,37,20,19.9,0.1,759.0,730.05,28.95
13530,114,88,38,23,18.1739130435,4.82608695652,689.0,748.956521739,-59.9565217391
13531,114,88,39,14,17.8571428571,-3.85714285714,808.0,737.785714286,70.2142857143
13532,114,89,37,18,20.5,-2.5,714.0,727.222222222,-13.2222222222
13533,114,89,38,25,18.44,6.56,741.0,749.6,-8.6
13534,114,89,39,16,19.1875,-3.1875,852.0,749.4375,102.5625
13535,114,90,37,17,20.9411764706,-3.94117647059,729.0,732.882352941,-3.88235294118
13536,114,90,38,26,18.6153846154,7.38461538462,779.0,746.5,32.5
13537,114,90,39,17,19.8823529412,-2.88235294118,832.0,751.470588235,80.5294117647
13538,114,91,37,17,21.0588235294,-4.05882352941,753.0,725.764705882,27.2352941176
13539,114,91,38,26,18.8461538462,7.15384615385,750.0,735.384615385,14.6153846154
13540,114,91,39,17,20.3529411765,-3.35294117647,763.0,728.647058824,34.3529411765
13541,114,92,37,17,21.0588235294,-4.05882352941,783.0,721.470588235,61.5294117647
13542,114,92,38,26,18.8461538462,7.15384615385,655.0,727.0,-72.0
13543,114,92,39,17,20.3529411765,-3.35294117647,740.0,696.705882353,43.2941176471
13544,114,93,37,17,20.7647058824,-3.76470588235,820.0,713.941176471,106.058823529
13545,114,93,38,26,18.6923076923,7.30769230769,659.0,719.5,-60.5
13546,114,93,39,17,20.2941176471,-3.29411764706,714.0,679.764705882,34.2352941176
13547,114,94,37,16,20.3125,-4.3125,781.0,707.5,73.5
13548,114,94,38,25,18.36,6.64,645.0,718.2,-73.2
13549,114,94,39,17,19.8823529412,-2.88235294118,727.0,684.352941176,42.6470588235
13550,114,95,37,14,19.4285714286,-5.42857142857,729.0,691.428571429,37.5714285714
13551,114,95,38,23,17.6956521739,5.30434782609,633.0,707.695652174,-74.6956521739
13552,114,95,39,17,18.9411764706,-1.94117647059,790.0,679.529411765,110.470588235
13553,114,96,23,0,,,808.0,,
13554,114,96,38,20,17.1,2.9,645.0,684.25,-39.25
13555,114,96,39,17,17.7647058824,-0.764705882353,740.0,669.176470588,70.8235294118
13556,114,97,38,18,16.3888888889,1.61111111111,644.0,672.944444444,-28.9444444444
13557,114,97,39,17,16.6470588235,0.352941176471,648.0,667.529411765,-19.5294117647
13558,114,98,38,17,16.0588235294,0.941176470588,715.0,683.176470588,31.8235294118
13559,114,98,39,17,16.0588235294,0.941176470588,633.0,688.0,-55.0
13560,114,99,38,17,15.9411764706,1.05882352941,795.0,701.764705882,93.2352941176
13561,114,99,39,17,15.9411764706,1.05882352941,680.0,708.529411765,-28.5294117647
13562,114,100,38,17,16.0588235294,0.941176470588,735.0,719.941176471,15.0588235294
13563,114,100,39,17,16.0588235294,0.941176470588,708.0,721.529411765,-13.5294117647
13564,114,101,38,16,16.4375,-0.4375,749.0,723.625,25.375
13565,114,101,39,17,16.2352941176,0.764705882353,707.0,720.882352941,-13.8823529412
13566,114,102,39,18,16.1111111111,1.88888888889,722.0,719.666666667,2.33333333333
13567,114,103,38,13,17.1538461538,-4.15384615385,813.0,739.076923077,73.9230769231
13568,114,103,39,19,16.1052631579,2.89473684211,733.0,701.526315789,31.4736842105
13569,114,103,40,14,17.0714285714,-3.07142857143,579.0,678.285714286,-99.2857142857
13570,114,104,39,18,15.1666666667,2.83333333333,692.0,674.333333333,17.6666666667
13571,114,104,40,15,15.6,-0.6,585.0,656.533333333,-71.5333333333
13572,114,105,39,13,14.0,-1.0,641.0,648.923076923,-7.92307692308
13573,114,105,40,12,14.0833333333,-2.08333333333,577.0,643.25,-66.25
13574,114,106,40,7,11.1428571429,-4.14285714286,578.0,632.857142857,-54.8571428571
13575,114,114,22,0,,,824.0,,
13576,114,114,30,3,3.66666666667,-0.666666666667,635.0,777.333333333,-142.333333333
13577,114,114,39,7,9.71428571429,-2.71428571429,595.0,613.0,-18.0
13578,114,115,30,2,3.5,-1.5,696.0,744.0,-48.0
13579,114,115,39,11,9.18181818182,1.81818181818,647.0,619.636363636,27.3636363636
13580,114,116,22,2,2.0,0.0,811.0,698.5,112.5
13581,114,116,39,8,10.625,-2.625,669.0,638.375,30.625
13582,114,117,22,2,2.0,0.0,733.0,737.5,-4.5
13583,114,117,30,1,1.0,0.0,676.0,761.0,-85.0
13584,114,118,39,6,7.66666666667,-1.66666666667,660.0,668.833333333,-8.83333333333
13585,114,119,21,2,4.0,-2.0,630.0,726.5,-96.5
13586,114,119,31,4,3.75,0.25,816.0,745.75,70.25
13587,114,119,39,9,8.66666666667,0.333333333333,678.0,659.555555556,18.4444444444
13588,114,120,21,3,3.66666666667,-0.666666666667,781.0,674.666666667,106.333333333
13589,114,120,31,5,3.2,1.8,841.0,739.2,101.8
13590,114,120,39,11,11.4545454545,-0.454545454545,676.0,656.636363636,19.3636363636
13591,114,121,39,13,13.0769230769,-0.0769230769231,708.0,648.923076923,59.0769230769
13592,114,121,40,13,13.0769230769,-0.0769230769231,580.0,658.769230769,-78.7692307692
